Call Id,Agent,Date,Time,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,AvgTalkDuration(Secs),Satisfaction rating
ID4464,Martha,20-03-2021,15:56:10,Contract related,Y,Y,37,00:00:50,50,5
ID4467,Martha,20-03-2021,16:50:53,Streaming,N,N,,,0,
ID4468,Martha,20-03-2021,16:50:53,Streaming,Y,Y,77,00:04:43,283,4
ID4471,Martha,20-03-2021,17:44:10,Streaming,N,N,,,0,
ID4474,Martha,20-03-2021,17:57:07,Payment related,Y,Y,93,00:06:18,378,4
ID4499,Martha,21-03-2021,12:18:43,Streaming,Y,Y,92,00:04:10,250,3
ID4506,Martha,21-03-2021,13:09:07,Streaming,Y,Y,43,00:01:07,67,5
ID4523,Martha,21-03-2021,15:15:50,Contract related,Y,Y,28,00:00:49,49,1
ID4546,Martha,22-03-2021,10:07:41,Contract related,Y,Y,16,00:03:10,190,4
ID4552,Martha,22-03-2021,12:00:00,Streaming,Y,Y,57,00:06:38,398,4
ID4557,Martha,22-03-2021,12:46:05,Technical Support,Y,Y,37,00:00:32,32,1
ID4575,Martha,22-03-2021,15:41:46,Contract related,Y,Y,75,00:01:45,105,4
ID4577,Martha,22-03-2021,16:03:22,Streaming,Y,Y,116,00:02:42,162,3
ID4589,Martha,22-03-2021,17:48:29,Technical Support,Y,Y,124,00:06:19,379,1
ID4593,Martha,23-03-2021,09:18:43,Payment related,Y,Y,51,00:02:25,145,5
ID4594,Martha,23-03-2021,09:18:43,Streaming,Y,Y,110,00:04:19,259,3
ID4601,Martha,23-03-2021,12:27:22,Streaming,Y,Y,84,00:03:46,226,4
ID4603,Martha,23-03-2021,12:38:53,Streaming,N,N,,,0,
ID4605,Martha,23-03-2021,13:03:22,Streaming,Y,N,51,00:05:31,331,3
ID4611,Martha,23-03-2021,14:26:53,Streaming,N,N,,,0,
ID4619,Martha,23-03-2021,16:20:38,Streaming,Y,Y,98,00:04:10,250,2
ID4628,Martha,23-03-2021,16:39:22,Payment related,Y,Y,74,00:05:20,320,3
ID4636,Martha,23-03-2021,17:39:50,Payment related,Y,N,98,00:02:44,164,5
ID4654,Martha,24-03-2021,10:10:34,Contract related,Y,Y,99,00:02:33,153,3
ID4662,Martha,24-03-2021,11:34:05,Payment related,Y,Y,97,00:02:56,176,1
ID4674,Martha,24-03-2021,14:39:50,Contract related,Y,Y,108,00:03:06,186,2
ID4677,Martha,24-03-2021,15:17:17,Admin Support,Y,Y,123,00:00:47,47,1
ID4686,Martha,24-03-2021,16:17:46,Technical Support,Y,Y,21,00:04:47,287,5
ID4692,Martha,24-03-2021,17:28:19,Contract related,Y,N,73,00:00:40,40,3
ID4695,Martha,25-03-2021,09:04:19,Streaming,Y,Y,46,00:01:40,100,3
ID4697,Martha,25-03-2021,09:18:43,Payment related,Y,Y,17,00:01:46,106,3
ID4698,Martha,25-03-2021,09:18:43,Admin Support,Y,Y,97,00:02:06,126,4
ID4699,Martha,25-03-2021,10:27:50,Payment related,Y,Y,124,00:06:11,371,4
ID4708,Martha,25-03-2021,11:00:58,Payment related,N,N,,,0,
ID4716,Martha,25-03-2021,13:53:46,Streaming,Y,Y,99,00:04:48,288,4
ID4722,Martha,25-03-2021,15:18:43,Technical Support,Y,Y,49,00:03:09,189,3
ID4728,Martha,25-03-2021,16:01:55,Payment related,Y,Y,119,00:05:51,351,4
ID4739,Martha,26-03-2021,09:23:02,Technical Support,Y,Y,15,00:05:38,338,4
ID4744,Martha,26-03-2021,09:34:34,Streaming,N,N,,,0,
ID4752,Martha,26-03-2021,10:14:53,Technical Support,Y,Y,42,00:00:55,55,5
ID4760,Martha,26-03-2021,12:01:26,Streaming,Y,Y,56,00:04:33,273,5
ID4769,Martha,26-03-2021,12:51:50,Technical Support,Y,Y,74,00:02:33,153,5
ID4779,Martha,26-03-2021,15:41:46,Streaming,Y,Y,76,00:03:59,239,5
ID4783,Martha,26-03-2021,16:27:50,Contract related,Y,Y,113,00:03:45,225,1
ID4796,Martha,27-03-2021,11:03:50,Contract related,N,N,,,0,
ID4807,Martha,27-03-2021,12:25:55,Payment related,Y,Y,15,00:01:27,87,3
ID4822,Martha,27-03-2021,15:17:17,Streaming,N,N,,,0,
ID4839,Martha,27-03-2021,16:16:19,Payment related,Y,Y,23,00:01:43,103,2
ID4841,Martha,27-03-2021,16:26:24,Technical Support,Y,Y,44,00:06:09,369,3
ID4845,Martha,27-03-2021,16:58:05,Payment related,Y,Y,108,00:03:30,210,4
ID4849,Martha,27-03-2021,17:35:31,Technical Support,Y,N,35,00:03:30,210,4
ID4856,Martha,28-03-2021,10:26:24,Technical Support,N,N,,,0,
ID4872,Martha,28-03-2021,15:12:58,Streaming,Y,Y,123,00:01:27,87,2
ID4889,Martha,29-03-2021,09:11:31,Admin Support,Y,Y,109,00:06:21,381,5
ID4890,Martha,29-03-2021,09:11:31,Technical Support,Y,Y,61,00:02:42,162,5
ID4891,Martha,29-03-2021,09:50:24,Streaming,N,N,,,0,
ID4896,Martha,29-03-2021,10:39:22,Technical Support,N,N,,,0,
ID4901,Martha,29-03-2021,11:05:17,Technical Support,Y,Y,27,00:06:59,419,2
ID4902,Martha,29-03-2021,11:05:17,Payment related,Y,Y,111,00:01:03,63,5
ID4904,Martha,29-03-2021,11:12:29,Contract related,Y,Y,78,00:00:31,31,4
ID4906,Martha,29-03-2021,11:34:05,Contract related,Y,Y,116,00:04:55,295,3
ID4942,Martha,29-03-2021,15:44:38,Admin Support,N,N,,,0,
ID4960,Martha,30-03-2021,13:33:36,Contract related,Y,Y,27,00:04:31,271,5
ID4974,Martha,31-03-2021,09:01:26,Payment related,Y,Y,124,00:06:24,384,3
ID4976,Martha,31-03-2021,09:20:10,Technical Support,Y,Y,87,00:06:57,417,4
ID4989,Martha,31-03-2021,13:22:05,Contract related,Y,Y,62,00:05:49,349,5
ID0003,Stewart,01-01-2021,09:47:31,Contract related,Y,Y,10,00:02:11,131,3
ID0006,Stewart,01-01-2021,10:00:29,Technical Support,N,N,,,0,
ID0030,Stewart,01-01-2021,12:40:19,Streaming,Y,Y,107,00:05:55,355,3
ID0039,Stewart,01-01-2021,14:38:24,Contract related,Y,Y,74,00:06:41,401,1
ID0053,Stewart,01-01-2021,17:36:58,Payment related,Y,Y,13,00:01:15,75,5
ID0058,Stewart,01-01-2021,17:57:07,Admin Support,Y,Y,45,00:03:23,203,5
ID0064,Stewart,02-01-2021,09:20:10,Streaming,Y,Y,90,00:06:23,383,3
ID0072,Stewart,02-01-2021,11:08:10,Admin Support,Y,Y,113,00:05:51,351,5
ID0075,Stewart,02-01-2021,11:42:43,Technical Support,Y,N,125,00:01:38,98,3
ID0083,Stewart,02-01-2021,12:20:10,Admin Support,Y,Y,55,00:04:44,284,3
ID0092,Stewart,02-01-2021,13:03:22,Technical Support,Y,Y,101,00:01:28,88,3
ID0096,Stewart,02-01-2021,13:13:26,Payment related,Y,Y,113,00:03:54,234,2
ID0109,Stewart,02-01-2021,14:52:48,Admin Support,N,N,,,0,
ID0114,Stewart,02-01-2021,15:36:00,Technical Support,N,N,,,0,
ID0137,Stewart,03-01-2021,11:06:43,Contract related,Y,N,112,00:03:12,192,5
ID0149,Stewart,03-01-2021,11:58:34,Admin Support,Y,Y,88,00:04:26,266,3
ID0152,Stewart,03-01-2021,12:33:07,Contract related,N,N,,,0,
ID0166,Stewart,03-01-2021,13:58:05,Payment related,N,N,,,0,
ID0175,Stewart,03-01-2021,17:31:12,Payment related,Y,N,57,00:06:01,361,2
ID0184,Stewart,04-01-2021,10:03:22,Technical Support,Y,Y,67,00:02:44,164,3
ID0205,Stewart,04-01-2021,13:45:07,Streaming,Y,Y,113,00:06:00,360,3
ID0218,Stewart,04-01-2021,15:23:02,Admin Support,Y,Y,13,00:03:56,236,2
ID0219,Stewart,04-01-2021,15:48:58,Admin Support,Y,Y,120,00:06:50,410,5
ID0224,Stewart,04-01-2021,16:49:26,Payment related,Y,Y,75,00:01:33,93,4
ID0227,Stewart,04-01-2021,17:35:31,Admin Support,Y,Y,82,00:03:05,185,2
ID0233,Stewart,05-01-2021,09:25:55,Contract related,Y,N,68,00:03:29,209,5
ID0236,Stewart,05-01-2021,09:33:07,Streaming,N,N,,,0,
ID0277,Stewart,05-01-2021,17:25:26,Technical Support,N,N,,,0,
ID0288,Stewart,06-01-2021,09:08:38,Payment related,Y,Y,43,00:02:09,129,5
ID0289,Stewart,06-01-2021,10:06:14,Technical Support,Y,Y,55,00:05:56,356,4
ID0290,Stewart,06-01-2021,10:06:14,Contract related,Y,Y,63,00:02:19,139,3
ID0293,Stewart,06-01-2021,10:32:10,Contract related,Y,Y,71,00:02:39,159,4
ID0295,Stewart,06-01-2021,10:42:14,Streaming,Y,Y,74,00:03:22,202,4
ID0296,Stewart,06-01-2021,10:42:14,Admin Support,Y,Y,125,00:04:47,287,4
ID0303,Stewart,06-01-2021,11:45:36,Payment related,Y,Y,26,00:03:08,188,3
ID0311,Stewart,06-01-2021,13:58:05,Payment related,Y,Y,122,00:02:56,176,3
ID0319,Stewart,06-01-2021,14:57:07,Payment related,Y,Y,99,00:04:08,248,4
ID0320,Stewart,06-01-2021,14:57:07,Payment related,Y,Y,56,00:04:52,292,1
ID0321,Stewart,06-01-2021,15:02:53,Payment related,Y,Y,121,00:03:57,237,3
ID0333,Stewart,06-01-2021,16:39:22,Admin Support,Y,Y,81,00:03:45,225,3
ID0336,Stewart,06-01-2021,17:00:58,Contract related,Y,Y,37,00:06:54,414,5
ID0341,Stewart,06-01-2021,17:22:34,Admin Support,Y,Y,75,00:02:51,171,3
ID0344,Stewart,06-01-2021,17:24:00,Payment related,Y,Y,58,00:01:51,111,5
ID0356,Stewart,07-01-2021,10:33:36,Contract related,N,N,,,0,
ID0362,Stewart,07-01-2021,11:42:43,Technical Support,Y,Y,66,00:06:50,410,3
ID0374,Stewart,07-01-2021,13:30:43,Admin Support,Y,N,29,00:03:25,205,5
ID0384,Stewart,07-01-2021,16:07:41,Technical Support,Y,Y,84,00:06:22,382,4
ID0392,Stewart,07-01-2021,17:39:50,Streaming,Y,N,78,00:03:07,187,3
ID0404,Stewart,08-01-2021,09:47:31,Payment related,N,N,,,0,
ID0410,Stewart,08-01-2021,10:49:26,Contract related,Y,Y,15,00:06:10,370,4
ID0423,Stewart,08-01-2021,12:38:53,Technical Support,Y,Y,80,00:02:43,163,4
ID0425,Stewart,08-01-2021,12:48:58,Contract related,N,N,,,0,
ID0437,Stewart,08-01-2021,15:43:12,Technical Support,Y,Y,61,00:02:06,126,4
ID0438,Stewart,08-01-2021,15:43:12,Admin Support,Y,N,41,00:03:10,190,4
ID0458,Stewart,09-01-2021,10:32:10,Payment related,Y,Y,106,00:02:27,147,5
ID0461,Stewart,09-01-2021,11:05:17,Admin Support,Y,N,24,00:06:15,375,3
ID0462,Stewart,09-01-2021,11:05:17,Streaming,Y,Y,88,00:06:33,393,5
ID0467,Stewart,09-01-2021,11:25:26,Admin Support,Y,Y,81,00:02:07,127,4
ID0492,Stewart,09-01-2021,14:12:29,Technical Support,Y,Y,78,00:03:25,205,1
ID0496,Stewart,09-01-2021,14:51:22,Admin Support,Y,Y,28,00:06:20,380,3
ID0499,Stewart,09-01-2021,16:58:05,Streaming,N,N,,,0,
ID0507,Stewart,09-01-2021,17:24:00,Streaming,Y,Y,121,00:03:20,200,4
ID0515,Stewart,10-01-2021,09:00:00,Payment related,Y,Y,19,00:06:11,371,5
ID0529,Stewart,10-01-2021,11:31:12,Contract related,Y,Y,97,00:05:53,353,1
ID0534,Stewart,10-01-2021,12:27:22,Streaming,N,N,,,0,
ID0548,Stewart,10-01-2021,14:16:48,Technical Support,Y,Y,19,00:00:38,38,3
ID0557,Stewart,10-01-2021,16:00:29,Contract related,Y,Y,99,00:02:44,164,5
ID0568,Stewart,10-01-2021,17:24:00,Technical Support,N,N,,,0,
ID0571,Stewart,10-01-2021,17:31:12,Contract related,Y,Y,50,00:02:41,161,2
ID0581,Stewart,11-01-2021,09:37:26,Streaming,Y,Y,84,00:02:25,145,4
ID0582,Stewart,11-01-2021,09:37:26,Admin Support,N,N,,,0,
ID0590,Stewart,11-01-2021,10:04:48,Technical Support,Y,Y,31,00:05:20,320,3
ID0603,Stewart,11-01-2021,11:29:46,Admin Support,N,N,,,0,
ID0606,Stewart,11-01-2021,11:36:58,Payment related,N,N,,,0,
ID0607,Stewart,11-01-2021,11:47:02,Streaming,Y,Y,116,00:03:56,236,3
ID0613,Stewart,11-01-2021,12:24:29,Admin Support,Y,Y,82,00:06:51,411,3
ID0620,Stewart,11-01-2021,12:57:36,Contract related,Y,N,123,00:02:50,170,3
ID0621,Stewart,11-01-2021,13:19:12,Streaming,Y,Y,22,00:05:27,327,5
ID0630,Stewart,11-01-2021,14:19:41,Admin Support,Y,Y,122,00:01:59,119,1
ID0631,Stewart,11-01-2021,14:24:00,Streaming,Y,N,47,00:04:35,275,1
ID0635,Stewart,11-01-2021,14:28:19,Streaming,Y,Y,44,00:00:39,39,4
ID0640,Stewart,11-01-2021,14:57:07,Admin Support,Y,Y,61,00:04:26,266,2
ID0647,Stewart,11-01-2021,16:17:46,Contract related,Y,N,58,00:03:14,194,3
ID0648,Stewart,11-01-2021,16:17:46,Technical Support,Y,Y,92,00:02:27,147,2
ID0654,Stewart,11-01-2021,17:22:34,Payment related,Y,Y,21,00:04:46,286,5
ID0655,Stewart,11-01-2021,17:41:17,Contract related,Y,Y,69,00:00:32,32,4
ID0656,Stewart,11-01-2021,17:41:17,Payment related,Y,Y,46,00:00:53,53,1
ID0658,Stewart,11-01-2021,17:41:17,Streaming,Y,Y,101,00:04:45,285,2
ID0660,Stewart,11-01-2021,17:48:29,Admin Support,Y,Y,61,00:01:11,71,3
ID0676,Stewart,12-01-2021,10:49:26,Payment related,N,N,,,0,
ID0678,Stewart,12-01-2021,11:06:43,Contract related,Y,Y,76,00:02:22,142,4
ID0684,Stewart,12-01-2021,13:03:22,Technical Support,Y,Y,26,00:06:28,388,1
ID0686,Stewart,12-01-2021,13:30:43,Contract related,Y,Y,86,00:02:34,154,3
ID0708,Stewart,12-01-2021,16:46:34,Admin Support,N,N,,,0,
ID0712,Stewart,12-01-2021,16:50:53,Payment related,Y,Y,119,00:02:35,155,4
ID0723,Stewart,13-01-2021,09:46:05,Contract related,Y,N,37,00:02:42,162,5
ID0733,Stewart,13-01-2021,11:45:36,Contract related,Y,N,79,00:04:58,298,3
ID0751,Stewart,13-01-2021,15:27:22,Contract related,Y,Y,12,00:02:11,131,2
ID0753,Stewart,13-01-2021,15:34:34,Technical Support,N,N,,,0,
ID0760,Stewart,14-01-2021,09:02:53,Streaming,Y,Y,14,00:01:11,71,5
ID0767,Stewart,14-01-2021,10:01:55,Technical Support,Y,Y,31,00:00:56,56,4
ID0775,Stewart,14-01-2021,11:35:31,Payment related,Y,Y,17,00:04:13,253,4
ID0803,Stewart,14-01-2021,15:54:43,Streaming,N,N,,,0,
ID0811,Stewart,14-01-2021,17:22:34,Technical Support,Y,Y,123,00:04:35,275,1
ID0821,Stewart,15-01-2021,09:50:24,Technical Support,Y,Y,33,00:05:52,352,3
ID0822,Stewart,15-01-2021,09:50:24,Admin Support,Y,Y,93,00:01:56,116,3
ID0825,Stewart,15-01-2021,11:31:12,Payment related,Y,Y,113,00:02:01,121,4
ID0826,Stewart,15-01-2021,11:31:12,Admin Support,Y,Y,21,00:03:26,206,4
ID0846,Stewart,15-01-2021,15:46:05,Contract related,Y,Y,102,00:02:46,166,5
ID0848,Stewart,15-01-2021,16:06:14,Technical Support,Y,Y,117,00:00:41,41,4
ID0861,Stewart,15-01-2021,18:00:00,Admin Support,Y,Y,42,00:06:13,373,3
ID0880,Stewart,16-01-2021,12:56:10,Admin Support,Y,N,24,00:05:48,348,3
ID0884,Stewart,16-01-2021,13:35:02,Payment related,N,N,,,0,
ID0892,Stewart,16-01-2021,14:25:26,Technical Support,Y,Y,45,00:01:48,108,4
ID0897,Stewart,16-01-2021,15:24:29,Technical Support,N,N,,,0,
ID0898,Stewart,16-01-2021,15:24:29,Contract related,Y,Y,22,00:02:57,177,3
ID0902,Stewart,16-01-2021,15:47:31,Technical Support,N,N,,,0,
ID0906,Stewart,16-01-2021,16:35:02,Technical Support,Y,Y,112,00:00:54,54,5
ID0911,Stewart,16-01-2021,17:42:43,Contract related,Y,Y,36,00:03:58,238,4
ID0913,Stewart,16-01-2021,17:57:07,Payment related,Y,Y,99,00:00:33,33,5
ID0917,Stewart,16-01-2021,18:00:00,Streaming,Y,Y,19,00:01:43,103,5
ID0922,Stewart,17-01-2021,10:32:10,Streaming,Y,Y,15,00:03:04,184,3
ID0928,Stewart,17-01-2021,11:45:36,Contract related,Y,Y,64,00:05:46,346,3
ID0930,Stewart,17-01-2021,12:38:53,Admin Support,Y,Y,111,00:02:19,139,5
ID0938,Stewart,17-01-2021,13:36:29,Contract related,Y,Y,98,00:01:16,76,5
ID0948,Stewart,17-01-2021,14:31:12,Contract related,N,N,,,0,
ID0955,Stewart,17-01-2021,16:22:05,Technical Support,Y,Y,47,00:04:08,248,4
ID0956,Stewart,17-01-2021,16:22:05,Payment related,Y,Y,101,00:05:20,320,2
ID0977,Stewart,18-01-2021,10:16:19,Contract related,Y,Y,45,00:07:00,420,5
ID0981,Stewart,18-01-2021,11:47:02,Payment related,N,N,,,0,
ID0993,Stewart,18-01-2021,12:34:34,Contract related,N,N,,,0,
ID0999,Stewart,18-01-2021,12:41:46,Streaming,Y,Y,19,00:03:57,237,2
ID1009,Stewart,18-01-2021,15:18:43,Streaming,Y,Y,33,00:02:16,136,4
ID1013,Stewart,18-01-2021,16:12:00,Admin Support,Y,Y,32,00:03:40,220,5
ID1015,Stewart,18-01-2021,16:49:26,Technical Support,Y,Y,96,00:05:29,329,5
ID1020,Stewart,18-01-2021,17:18:14,Technical Support,Y,Y,47,00:02:17,137,3
ID1021,Stewart,18-01-2021,17:18:14,Admin Support,Y,Y,54,00:04:48,288,3
ID1030,Stewart,18-01-2021,17:55:41,Admin Support,Y,Y,11,00:00:52,52,1
ID1032,Stewart,19-01-2021,09:02:53,Admin Support,Y,Y,112,00:01:53,113,3
ID1037,Stewart,19-01-2021,09:36:00,Technical Support,Y,Y,87,00:03:43,223,5
ID1047,Stewart,19-01-2021,10:52:19,Streaming,N,N,,,0,
ID1056,Stewart,19-01-2021,12:28:48,Contract related,Y,Y,84,00:06:44,404,2
ID1069,Stewart,19-01-2021,13:37:55,Payment related,Y,Y,18,00:05:19,319,3
ID1073,Stewart,19-01-2021,14:22:34,Streaming,Y,Y,44,00:06:09,369,5
ID1093,Stewart,20-01-2021,09:05:46,Technical Support,N,N,,,0,
ID1094,Stewart,20-01-2021,09:05:46,Admin Support,Y,Y,99,00:04:39,279,4
ID1096,Stewart,20-01-2021,09:46:05,Payment related,Y,Y,54,00:04:24,264,4
ID1101,Stewart,20-01-2021,10:22:05,Payment related,Y,Y,24,00:04:08,248,4
ID1113,Stewart,20-01-2021,13:00:29,Payment related,Y,Y,34,00:00:34,34,5
ID1114,Stewart,20-01-2021,13:00:29,Payment related,Y,Y,64,00:01:34,94,5
ID1117,Stewart,20-01-2021,13:26:24,Streaming,Y,Y,36,00:01:01,61,4
ID1118,Stewart,20-01-2021,13:26:24,Contract related,Y,Y,37,00:01:34,94,3
ID1126,Stewart,20-01-2021,16:20:38,Contract related,N,N,,,0,
ID1130,Stewart,20-01-2021,17:55:41,Technical Support,N,N,,,0,
ID1155,Stewart,21-01-2021,12:07:12,Technical Support,Y,Y,18,00:00:37,37,5
ID1160,Stewart,21-01-2021,15:48:58,Streaming,Y,Y,99,00:02:14,134,4
ID1173,Stewart,21-01-2021,17:26:53,Streaming,Y,Y,119,00:00:42,42,4
ID1180,Stewart,21-01-2021,17:38:24,Admin Support,Y,Y,21,00:02:10,130,4
ID1181,Stewart,22-01-2021,09:11:31,Technical Support,N,N,,,0,
ID1201,Stewart,22-01-2021,12:47:31,Technical Support,N,N,,,0,
ID1205,Stewart,22-01-2021,14:22:34,Streaming,Y,N,94,00:03:58,238,4
ID1206,Stewart,22-01-2021,14:22:34,Streaming,Y,Y,92,00:06:10,370,1
ID1209,Stewart,22-01-2021,14:48:29,Streaming,N,N,,,0,
ID1222,Stewart,22-01-2021,16:50:53,Contract related,Y,Y,33,00:06:09,369,5
ID1234,Stewart,23-01-2021,09:40:19,Admin Support,Y,Y,116,00:02:42,162,3
ID1250,Stewart,23-01-2021,11:35:31,Payment related,Y,Y,28,00:05:16,316,2
ID1273,Stewart,23-01-2021,16:13:26,Contract related,Y,N,31,00:00:31,31,3
ID1277,Stewart,23-01-2021,16:45:07,Streaming,Y,Y,53,00:06:03,363,3
ID1284,Stewart,23-01-2021,17:44:10,Payment related,N,N,,,0,
ID1301,Stewart,24-01-2021,10:04:48,Contract related,Y,N,28,00:00:52,52,4
ID1311,Stewart,24-01-2021,12:21:36,Contract related,Y,Y,112,00:03:43,223,3
ID1327,Stewart,24-01-2021,15:59:02,Admin Support,Y,Y,53,00:06:01,361,4
ID1332,Stewart,24-01-2021,16:45:07,Technical Support,Y,Y,47,00:04:26,266,3
ID1345,Stewart,25-01-2021,09:37:26,Technical Support,Y,Y,19,00:06:23,383,3
ID1358,Stewart,25-01-2021,11:48:29,Contract related,Y,Y,75,00:01:43,103,4
ID1360,Stewart,25-01-2021,11:54:14,Payment related,Y,Y,73,00:03:14,194,4
ID1364,Stewart,25-01-2021,12:00:00,Technical Support,Y,Y,41,00:01:43,103,1
ID1368,Stewart,25-01-2021,12:12:58,Streaming,N,N,,,0,
ID1376,Stewart,25-01-2021,12:43:12,Admin Support,Y,Y,43,00:06:30,390,5
ID1390,Stewart,25-01-2021,15:04:19,Streaming,Y,Y,15,00:02:10,130,3
ID1402,Stewart,25-01-2021,17:32:38,Contract related,Y,Y,76,00:05:44,344,5
ID1409,Stewart,26-01-2021,09:51:50,Technical Support,N,N,,,0,
ID1414,Stewart,26-01-2021,10:40:48,Payment related,N,N,,,0,
ID1416,Stewart,26-01-2021,10:50:53,Streaming,Y,Y,53,00:05:52,352,5
ID1429,Stewart,26-01-2021,12:56:10,Streaming,Y,Y,115,00:02:27,147,3
ID1430,Stewart,26-01-2021,12:56:10,Payment related,Y,Y,28,00:04:37,277,4
ID1436,Stewart,26-01-2021,14:08:10,Streaming,N,N,,,0,
ID1442,Stewart,26-01-2021,14:51:22,Payment related,Y,Y,110,00:05:20,320,3
ID1472,Stewart,27-01-2021,09:57:36,Contract related,Y,Y,40,00:04:06,246,4
ID1488,Stewart,27-01-2021,13:22:05,Admin Support,Y,Y,47,00:04:07,247,2
ID1497,Stewart,27-01-2021,15:21:36,Payment related,Y,Y,10,00:01:25,85,5
ID1501,Stewart,27-01-2021,15:40:19,Streaming,Y,Y,112,00:02:43,163,4
ID1525,Stewart,28-01-2021,09:46:05,Technical Support,Y,Y,87,00:01:34,94,4
ID1526,Stewart,28-01-2021,09:46:05,Technical Support,Y,Y,26,00:01:55,115,2
ID1533,Stewart,28-01-2021,11:06:43,Streaming,Y,Y,41,00:03:08,188,4
ID1548,Stewart,28-01-2021,13:17:46,Streaming,Y,Y,10,00:01:51,111,3
ID1550,Stewart,28-01-2021,13:19:12,Technical Support,Y,Y,24,00:02:16,136,4
ID1574,Stewart,28-01-2021,18:00:00,Streaming,Y,Y,82,00:05:46,346,5
ID1580,Stewart,29-01-2021,09:20:10,Payment related,N,N,,,0,
ID1589,Stewart,29-01-2021,10:52:19,Admin Support,Y,Y,92,00:03:13,193,5
ID1596,Stewart,29-01-2021,12:46:05,Payment related,Y,N,42,00:03:37,217,4
ID1599,Stewart,29-01-2021,12:51:50,Payment related,Y,Y,105,00:03:13,193,2
ID1610,Stewart,29-01-2021,14:11:02,Technical Support,N,N,,,0,
ID1611,Stewart,29-01-2021,14:32:38,Contract related,N,N,,,0,
ID1617,Stewart,29-01-2021,15:21:36,Contract related,Y,Y,84,00:06:43,403,3
ID1622,Stewart,29-01-2021,15:46:05,Technical Support,Y,Y,93,00:03:09,189,5
ID1631,Stewart,29-01-2021,17:52:48,Technical Support,N,N,,,0,
ID1632,Stewart,29-01-2021,17:52:48,Admin Support,Y,Y,53,00:01:44,104,4
ID1639,Stewart,30-01-2021,10:07:41,Technical Support,Y,Y,116,00:03:30,210,1
ID1650,Stewart,30-01-2021,11:26:53,Contract related,Y,N,94,00:06:56,416,5
ID1654,Stewart,30-01-2021,12:17:17,Admin Support,Y,Y,52,00:06:10,370,3
ID1663,Stewart,30-01-2021,12:48:58,Payment related,Y,Y,116,00:06:13,373,4
ID1673,Stewart,30-01-2021,14:09:36,Contract related,Y,Y,85,00:03:04,184,4
ID1674,Stewart,30-01-2021,14:09:36,Payment related,N,N,,,0,
ID1675,Stewart,30-01-2021,14:11:02,Payment related,Y,N,122,00:03:36,216,3
ID1683,Stewart,30-01-2021,15:44:38,Admin Support,Y,Y,78,00:05:09,309,1
ID1689,Stewart,30-01-2021,16:13:26,Admin Support,Y,N,65,00:03:41,221,4
ID1692,Stewart,30-01-2021,16:19:12,Technical Support,Y,Y,71,00:01:27,87,2
ID1694,Stewart,30-01-2021,16:19:12,Contract related,Y,Y,78,00:04:26,266,3
ID1705,Stewart,30-01-2021,17:18:14,Contract related,N,N,,,0,
ID1709,Stewart,30-01-2021,17:29:46,Contract related,Y,N,50,00:01:19,79,2
ID1711,Stewart,30-01-2021,17:31:12,Payment related,Y,Y,97,00:02:52,172,3
ID1718,Stewart,31-01-2021,09:14:24,Contract related,Y,Y,23,00:06:40,400,3
ID1723,Stewart,31-01-2021,09:30:14,Contract related,Y,Y,120,00:03:10,190,1
ID1736,Stewart,31-01-2021,12:00:00,Contract related,Y,Y,93,00:02:39,159,5
ID1739,Stewart,31-01-2021,12:37:26,Payment related,Y,N,17,00:03:49,229,5
ID1743,Stewart,31-01-2021,12:50:24,Admin Support,Y,Y,123,00:06:18,378,2
ID1750,Stewart,31-01-2021,14:05:17,Payment related,Y,Y,75,00:00:33,33,3
ID1761,Stewart,31-01-2021,16:09:07,Contract related,Y,Y,103,00:06:14,374,4
ID1763,Stewart,31-01-2021,16:09:07,Streaming,Y,Y,48,00:03:57,237,5
ID1790,Stewart,01-02-2021,11:18:14,Admin Support,Y,Y,61,00:02:56,176,5
ID1800,Stewart,01-02-2021,13:01:55,Payment related,Y,Y,72,00:01:22,82,4
ID1801,Stewart,01-02-2021,13:24:58,Payment related,Y,Y,113,00:04:54,294,3
ID1833,Stewart,01-02-2021,17:24:00,Technical Support,N,N,,,0,
ID1836,Stewart,01-02-2021,17:34:05,Technical Support,Y,Y,124,00:06:19,379,3
ID1850,Stewart,02-02-2021,09:54:43,Contract related,N,N,,,0,
ID1852,Stewart,02-02-2021,09:57:36,Streaming,Y,Y,35,00:01:03,63,4
ID1854,Stewart,02-02-2021,10:35:02,Admin Support,Y,Y,60,00:01:34,94,2
ID1855,Stewart,02-02-2021,11:05:17,Contract related,Y,Y,13,00:01:54,114,1
ID1862,Stewart,02-02-2021,13:23:31,Payment related,Y,N,35,00:03:15,195,4
ID1870,Stewart,02-02-2021,15:30:14,Payment related,Y,Y,63,00:06:25,385,4
ID1873,Stewart,02-02-2021,15:48:58,Streaming,Y,Y,88,00:06:00,360,1
ID1880,Stewart,02-02-2021,17:11:02,Payment related,N,N,,,0,
ID1885,Stewart,03-02-2021,09:36:00,Technical Support,Y,Y,67,00:05:17,317,5
ID1907,Stewart,03-02-2021,11:48:29,Streaming,Y,Y,119,00:04:42,282,4
ID1919,Stewart,03-02-2021,13:01:55,Technical Support,Y,Y,92,00:04:51,291,2
ID1933,Stewart,03-02-2021,14:45:36,Technical Support,Y,Y,113,00:06:50,410,4
